_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
67041c9e3b43e6c05d939693,,38.39,89.39,52.78,69.17,48;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728322718000
67041c5f3b43e6c05d93922d,,40.8,91.8,48.8,76.3,102;5;1;0,time,30,-1,3,30,0,29.01,false,false,english,none,normal,false,false,false,,1728322655000
67041bfb3b43e6c05d938af8,true,46.38,96.88,51.18,74.37,116;2;0;0,time,30,-1,2,30.01,0,1.74,false,false,english,none,normal,false,false,false,,1728322555000
67041bd03b43e6c05d9387cd,true,39.6,90.98,48.8,63.03,99;7;0;0,time,30,-1,3,30,0,23.42,false,false,english,none,normal,false,false,false,,1728322512000
67041b733b43e6c05d938166,true,54.39,100,54.39,77.41,68;0;0;0,time,15,-1,2,15,0,14.46,false,false,english,none,normal,false,false,false,,1728322419000
6702ddd33b43e6c05d8560cb,,27.96,81.82,43.01,65.13,78;13;0;1,words,25,-1,1,33.48,0,2.48,false,false,english,none,normal,false,false,false,,1728241107000
6702dda73b43e6c05d855efb,,34.42,88.24,46.47,64.21,100;10;0;0,words,25,-1,0,34.86,0,0,false,false,english,none,normal,false,false,false,,1728241063000
6702dd683b43e6c05d855c63,,18.74,84.62,33.92,52.78,79;10;1;1,words,25,-1,0,50.58,0,0,true,false,english,none,normal,false,false,false,,1728241000000
6702dd2f3b43e6c05d855a2c,,18.33,82.52,32.77,46.97,80;12;4;2,words,25,-1,0,52.36,1,0,true,false,english,none,normal,false,false,false,,1728240943000
6702dcee3b43e6c05d85576d,true,19.98,86.05,34.37,52.64,25;2;1;0,time,15,-1,0,15.01,0,0,true,false,english,none,normal,false,false,false,,1728240878000
6702dc9a3b43e6c05d8553ca,,28.79,88.89,35.99,67.8,36;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728240794000
6702dc833b43e6c05d8552c6,,29.58,86.79,42.37,67.54,37;0;5;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728240771000
6702dc703b43e6c05d85520c,,18.39,75.51,39.18,60.55,23;7;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728240752000
6702dc5c3b43e6c05d85514d,,29.59,89.8,39.18,62.16,37;3;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728240732000
6702dc4b3b43e6c05d85509c,,16.79,77.78,35.98,59.66,21;6;1;0,time,15,-1,1,15.01,0,2.54,false,false,english,none,normal,false,false,false,,1728240715000
6702cf433b43e6c05d84c55a,,31.19,87.3,50.39,60.94,39;5;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728237379000
6702cf323b43e6c05d84c49d,,25.59,81.36,47.18,63.5,32;7;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728237362000
6702cf1f3b43e6c05d84c3bf,,45.57,95.31,51.16,68.6,57;1;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728237343000
6702cf0c3b43e6c05d84c2dc,,34.39,90.16,48.79,68.3,43;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728237324000
6702cee73b43e6c05d84c118,,45.57,96.83,50.36,75.1,57;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728237287000
6702ceb13b43e6c05d84be9c,,41.59,93.65,50.39,72.24,52;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728237233000
6702ce863b43e6c05d84bcad,,32.79,84.75,47.18,67.23,41;6;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728237190000
6702ce733b43e6c05d84bbdf,,33.59,97.83,36.79,57.99,42;1;0;0,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1728237171000
6702ce5e3b43e6c05d84baff,,32,86.79,42.4,69.23,40;4;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728237150000
6702ce4b3b43e6c05d84ba2d,,34.39,89.66,46.39,64.84,43;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728237131000
6702ce383b43e6c05d84b977,,39.99,89.55,53.59,71.84,50;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728237112000
6702ce273b43e6c05d84b8a6,,42.4,95.16,49.6,62.67,53;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728237095000
6702ce163b43e6c05d84b7f1,,20.78,78.72,37.57,69.47,26;6;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728237078000
6702cdf23b43e6c05d84b654,,36.77,80.6,53.55,80.2,46;8;2;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728237042000
6702cdbe3b43e6c05d84b443,true,46.39,98.46,51.99,68.85,58;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728236990000
6702cdac3b43e6c05d84b39c,,28.79,76.92,51.99,67.73,36;8;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728236972000
6702cd9a3b43e6c05d84b2cd,,39.19,92.98,45.58,72.49,49;2;0;0,time,15,-1,5,15.01,0,17.22,false,false,english,none,normal,false,false,false,,1728236954000
6702cd543b43e6c05d84afc5,true,43.98,96.77,49.58,72.25,55;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728236884000
6702cd3b3b43e6c05d84aeac,,40.78,87.3,50.38,70.91,51;4;1;0,time,15,-1,3,15.01,0,10.34,false,false,english,none,normal,false,false,false,,1728236859000
6702cd193b43e6c05d84ad20,,20.8,78.18,43.99,72.43,26;8;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728236825000
6702cd073b43e6c05d84ac6d,,30.39,84.48,46.39,71.88,38;4;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728236807000
6702ccf13b43e6c05d84ab82,,42.38,100,42.38,72.92,53;0;0;0,time,15,-1,2,15.01,0,4.19,false,false,english,none,normal,false,false,false,,1728236785000
6702ccc33b43e6c05d84a9b0,,32.76,84.62,51.94,75.19,41;4;1;2,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728236739000
6702ccb33b43e6c05d84a908,,39.99,87.69,51.99,67.73,50;5;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728236723000
6702cbbf3b43e6c05d849dee,,30.37,88.14,47.15,69.97,38;4;0;0,time,15,-1,1,15.02,0,4.45,false,false,english,none,normal,false,false,false,,1728236479000
6702cb823b43e6c05d849b21,,30.39,83.61,48.78,75.47,38;7;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728236418000
6702cb6e3b43e6c05d849a38,,27.18,77.59,46.37,63.6,34;8;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728236398000
6702cb5a3b43e6c05d849964,,23.19,78.79,51.98,72.73,29;8;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728236378000
6702cb473b43e6c05d84986d,true,43.18,89.39,52.77,69.17,54;4;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728236359000
6702cb313b43e6c05d84977a,,39.98,82.09,53.58,73.05,50;8;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728236337000
6702caf23b43e6c05d84945d,,31.35,87.19,42.62,62.85,178;16;3;1,words,50,-1,0,68.14,1,73.83,false,false,english,none,normal,false,false,false,,1728236274000
6702ca4a3b43e6c05d848c80,,30.79,89.49,41.25,66.19,206;17;0;0,words,50,-1,0,80.3,0,0,false,false,english,none,normal,false,false,false,,1728236106000
67028e333b43e6c05d81b5cc,,34.87,93.58,42.2,65.66,219;8;1;0,words,50,-1,1,75.36,0,1.73,false,false,english,none,normal,false,false,false,,1728220723000
670289f33b43e6c05d818783,,32.83,93.13,40.6,64.99,211;9;1;0,words,50,-1,0,77.14,0,0,false,false,english,none,normal,false,false,false,,1728219635000
670278843b43e6c05d80d2f8,,28.86,88.39,39.92,62.95,193;16;1;8,words,50,-1,0,80.26,0,0,false,false,english,none,normal,false,false,false,,1728215172000
670277dd3b43e6c05d80cc5b,,32.62,90.36,41.02,66.29,198;14;1;1,words,50,-1,0,72.84,0,0,false,false,english,none,normal,false,false,false,,1728215005000
6702772b3b43e6c05d80c515,,26.29,88.93,35.22,42.43,209;18;1;0,words,50,-1,1,95.39,16,5.18,false,false,english,none,normal,false,false,false,,1728214827000
670276af3b43e6c05d80bfee,,36.37,91.54,45.91,66.1,206;11;2;1,words,50,-1,0,67.96,0,0,false,false,english,none,normal,false,false,false,,1728214703000
6702757d3b43e6c05d80b30d,true,38.27,93.92,43.95,68.19,229;9;1;0,words,50,-1,0,71.8,0,0,false,false,english,none,normal,false,false,false,,1728214397000
670275323b43e6c05d80afed,,28.45,85.32,42.5,64.22,168;20;1;2,words,50,-1,0,70.86,0,0,false,false,english,none,normal,false,false,false,,1728214322000
670274e73b43e6c05d80acab,,32.88,90.37,44.61,68.61,199;14;0;0,words,50,-1,0,72.63,0,0,false,false,english,none,normal,false,false,false,,1728214247000
670274993b43e6c05d80a95d,,28.28,81.56,45.57,62.19,175;32;2;0,words,50,-1,2,74.26,0,60.41,false,false,english,none,normal,false,false,false,,1728214169000
670272c73b43e6c05d809643,,32.26,91.9,41.29,59.97,193;10;0;1,words,50,-1,0,71.79,1,0,false,false,english,none,normal,false,false,false,,1728213703000
670272723b43e6c05d8092f2,,21.35,77.08,41.82,53.66,24;4;2;0,words,10,-1,0,13.49,0,0,false,false,english,none,normal,false,false,false,,1728213618000
670272603b43e6c05d80922d,,30.17,82.61,44.77,63.9,31;5;0;0,words,10,-1,0,12.33,0,0,false,false,english,none,normal,false,false,false,,1728213600000
670272513b43e6c05d809195,,43.1,94,51.31,67.17,42;2;0;0,words,10,-1,2,11.69,0,5.45,false,false,english,none,normal,false,false,false,,1728213585000
6702721e3b43e6c05d808f8c,true,51.02,100,51.02,73.89,44;0;0;0,words,10,-1,0,10.35,0,0,false,false,english,none,normal,false,false,false,,1728213534000
6702720f3b43e6c05d808f01,,28.12,83.64,44.18,64.76,35;5;0;0,words,10,-1,0,14.94,0,0,false,false,english,none,normal,false,false,false,,1728213519000
670271fd3b43e6c05d808e51,,27.04,83.33,39.81,62.43,36;5;1;0,words,10,-1,0,15.98,0,0,false,false,english,none,normal,false,false,false,,1728213501000
670271ea3b43e6c05d808dad,,28.49,79.07,47.12,76.98,26;5;0;0,words,10,-1,0,10.95,0,0,false,false,english,none,normal,false,false,false,,1728213482000
670271dc3b43e6c05d808d27,,32.79,84,47.26,75.34,34;4;1;0,words,10,-1,0,12.44,0,0,false,false,english,none,normal,false,false,false,,1728213468000
670271ce3b43e6c05d808c8d,,27.61,84.21,41.79,63.21,37;5;0;1,words,10,-1,0,16.08,0,24.56,false,false,english,none,normal,false,false,false,,1728213454000
670271943b43e6c05d808a3c,,34.62,92.59,44.51,60.81,42;2;0;0,words,10,-1,0,14.56,0,0,false,false,english,none,normal,false,false,false,,1728213396000
670271713b43e6c05d8088c9,,25.91,82.14,43.97,65.02,33;6;0;0,words,10,-1,0,15.28,0,0,false,false,english,none,normal,false,false,false,,1728213361000
6702715f3b43e6c05d808804,,45.19,96.15,50.1,72.27,46;1;0;0,words,10,-1,0,12.22,0,0,false,false,english,none,normal,false,false,false,,1728213343000
670271503b43e6c05d808772,,40.31,84.75,49.55,72.99,48;6;1;0,words,10,-1,0,14.29,0,0,false,false,english,none,normal,false,false,false,,1728213328000
6702713f3b43e6c05d8086c2,,29.97,82.61,43.08,70.39,32;4;1;0,words,10,-1,0,12.81,0,0,false,false,english,none,normal,false,false,false,,1728213311000
670271303b43e6c05d808614,,41.9,86.54,53.14,79.95,41;4;1;0,words,10,-1,0,11.74,0,0,false,false,english,none,normal,false,false,false,,1728213296000
670271213b43e6c05d80859d,,28.57,87.27,43.64,62.97,36;4;0;0,words,10,-1,0,15.12,0,0,false,false,english,none,normal,false,false,false,,1728213281000
670271103b43e6c05d8084f9,,42.19,89.47,57.26,83.8,42;3;1;0,words,10,-1,0,11.95,0,0,false,false,english,none,normal,false,false,false,,1728213264000
670270ef3b43e6c05d8083ab,,39.43,88.46,53.96,76.63,38;3;0;0,words,10,-1,0,11.56,0,0,false,false,english,none,normal,false,false,false,,1728213231000
67026fd83b43e6c05d807904,,37.75,91.84,45.31,64.98,40;2;0;0,words,10,-1,0,12.71,0,9.77,false,false,english,none,normal,false,false,false,,1728212952000
67026fb83b43e6c05d8077d7,,40.33,89.58,49.64,78.46,39;0;4;0,words,10,-1,0,11.6,0,0,false,false,english,none,normal,false,false,false,,1728212920000
67026fa83b43e6c05d80773c,,25.3,81.16,41.77,62.25,83;15;2;0,words,25,-1,0,39.36,0,0,false,false,english,none,normal,false,false,false,,1728212904000
67026f7d3b43e6c05d8075b9,,26.83,85.94,41.88,63.65,82;10;0;0,words,25,-1,0,36.68,0,0,false,false,english,none,normal,false,false,false,,1728212861000
67026f543b43e6c05d80740b,,29.43,84.33,43.82,72.02,90;13;0;0,words,25,-1,0,36.7,0,0,false,false,english,none,normal,false,false,false,,1728212820000
67026f223b43e6c05d80724c,,30.79,77.78,50.38,75.88,77;18;2;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1728212770000
67026ef73b43e6c05d8070be,,35.59,90,47.98,78.59,89;5;2;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1728212727000
67026ed43b43e6c05d806f56,true,35.59,88.43,48.39,75.64,89;8;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1728212692000
67026e9c3b43e6c05d806d40,,32.77,86.89,48.75,75.47,41;3;2;0,time,15,-1,0,15.02,0,15,false,false,english,none,normal,false,false,false,,1728212636000
67026e3f3b43e6c05d80697b,,41.5,90,50.9,65.4,106;8;0;0,words,25,-1,0,30.65,0,0,false,false,english,none,normal,false,false,false,,1728212543000
6700ed113b43e6c05d72cd7d,,43.64,93.75,53.81,78.95,103;2;2;1,words,25,-1,0,28.32,0,0,false,false,english,none,normal,false,false,false,,1728113937000
6700e9aa3b43e6c05d72b17c,true,31.18,88.19,43.9,67.8,385;35;2;0,words,100,-1,0,148.17,1,0,false,false,english,none,normal,false,false,false,,1728113066000
6700e8bb3b43e6c05d72a9b0,true,25.34,82.42,43.73,66.09,306;52;3;3,words,100,-1,0,144.9,0,0,false,false,english,none,normal,false,false,false,,1728112827000
6700e80c3b43e6c05d72a3bb,,27.9,86.63,40.4,68.4,279;30;2;0,time,120,-1,0,120.01,1,0,false,false,english,none,normal,false,false,false,,1728112652000
6700e77b3b43e6c05d729eec,,24.79,76,39.99,62.6,31;7;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728112507000
6700e7573b43e6c05d729ddb,,28.8,87.72,45.6,70.86,36;3;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728112471000
6700e7303b43e6c05d729c68,,23.18,80,43.97,59.37,29;6;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728112432000
6700e71f3b43e6c05d729bd9,,25.59,83.02,42.38,69.23,32;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728112415000
6700e70d3b43e6c05d729b3b,,28.79,87.04,43.18,61,36;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728112397000
6700e6e93b43e6c05d7299f2,,26.39,83.93,44.78,68.36,33;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728112361000
6700e6d43b43e6c05d729932,,20,78.22,40.39,64.46,50;13;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1728112340000
6700e6b33b43e6c05d729810,,29.59,86.67,41.98,59.79,74;8;1;0,time,30,-1,0,30.02,1,0,false,false,english,none,normal,false,false,false,,1728112307000
6700e6923b43e6c05d7296e2,,20.8,77.36,42.39,68.38,52;13;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1728112274000
6700e66e3b43e6c05d7295c2,,33.2,94.12,40.8,68.15,83;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1728112238000
6700e6293b43e6c05d729394,,27.2,79.09,43.99,70.69,68;14;1;1,time,30,-1,1,30,0,7.1,false,false,english,none,normal,false,false,false,,1728112169000
6700e5fe3b43e6c05d729233,,27.2,81.03,46.4,67.47,68;12;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1728112126000
6700e5d43b43e6c05d7290d8,,33.2,89.83,47.19,73.8,83;7;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1728112084000
6700e5af3b43e6c05d728f95,,28.79,83.33,47.98,75.85,36;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728112047000
6700e59a3b43e6c05d728eda,,37.58,91.53,47.17,72.99,47;2;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728112026000
6700e5573b43e6c05d728cb2,,26.45,83.45,43.77,66.51,84;12;2;0,words,25,-1,0,38.11,0,0,false,false,english,none,normal,false,false,false,,1728111959000
67002cb73b43e6c05d6c18d7,,23.29,80.88,47.63,68.77,66;14;1;1,words,25,-1,0,34.01,0,0,false,false,english,none,normal,false,false,false,,1728064695000
67002c643b43e6c05d6c1378,,29.45,86.13,44.33,67.85,91;11;0;0,words,25,-1,0,37.08,0,0,false,false,english,none,normal,false,false,false,,1728064612000
67002c113b43e6c05d6c0e16,,31.38,87.5,45.13,70.09,89;8;1;0,words,25,-1,0,34.03,0,0,false,false,english,none,normal,false,false,false,,1728064529000
670026093b43e6c05d6ba478,,40.67,93.43,46.82,69.15,119;5;0;0,words,25,-1,0,35.12,0,34.46,false,false,english,none,normal,false,false,false,,1728062985000
670025bb3b43e6c05d6b9f34,,30.06,82.96,41.96,60.85,96;17;0;0,words,25,-1,0,38.32,0,0,false,false,english,none,normal,false,false,false,,1728062907000
670004e73b43e6c05d6941fa,true,50.68,98.35,52.41,73.45,117;1;0;0,words,25,-1,0,27.7,0,0,false,false,english,none,normal,false,false,false,,1728054503000
670004c13b43e6c05d693f11,,34.87,91.47,43.67,65.59,103;5;1;0,words,25,-1,0,35.45,0,0,false,false,english,none,normal,false,false,false,,1728054465000
670004543b43e6c05d693683,true,37.27,91.27,46.04,63.27,102;6;0;1,words,25,-1,0,32.84,0,0,false,false,english,none,normal,false,false,false,,1728054356000
66f98abe66c51bbe1466eaca,true,29.2,91.62,35.8,62.05,292;17;0;2,time,120,-1,0,120.01,4,0,false,false,english,none,normal,false,false,false,,1727630014000
66f7064c66c51bbe144fe9df,true,19.4,84.42,32.1,46.18,194;25;2;5,time,120,-1,1,120,7,10.04,false,false,english,none,normal,false,false,false,,1727465036000
66f705ab66c51bbe144fe111,true,15.2,78.95,30.4,46.97,152;35;2;2,time,120,-1,1,120,12,3.76,false,false,english,none,normal,false,false,false,,1727464874000
66f7051e66c51bbe144fd932,,22.61,81.63,41.04,63.85,27;5;0;0,words,10,-1,0,14.33,0,0,false,false,english,none,normal,false,false,false,,1727464734000
66f703a966c51bbe144fc410,,18.74,75.93,36.78,61.53,27;5;3;1,words,10,-1,0,17.29,0,0,false,false,english,none,normal,false,false,false,,1727464361000
66f7039666c51bbe144fc2e5,,24.3,77.19,41.24,64.66,33;8;1;0,words,10,-1,0,16.3,0,0,false,false,english,none,normal,false,false,false,,1727464342000
66f7038266c51bbe144fc1d9,,35.49,92.45,42.92,66.5,43;2;0;0,words,10,-1,1,14.54,0,4.62,false,false,english,none,normal,false,false,false,,1727464322000
66f7035266c51bbe144fbf13,,20.39,80.77,38.51,67.69,27;6;0;1,words,10,-1,0,15.89,0,0,false,false,english,none,normal,false,false,false,,1727464274000
66f7033f66c51bbe144fbdfa,,24.64,80.43,41.07,57.88,27;5;0;0,words,10,-1,0,13.15,0,0,false,false,english,none,normal,false,false,false,,1727464255000
66f7031766c51bbe144fbbeb,,25.1,79.55,39.97,60.46,27;5;1;0,words,10,-1,0,12.91,0,0,false,false,english,none,normal,false,false,false,,1727464215000
66f7030766c51bbe144fbb01,,24.81,83.33,37.22,68.82,32;5;0;0,words,10,-1,0,15.48,0,0,false,false,english,none,normal,false,false,false,,1727464199000
66f702f566c51bbe144fb9e6,,26.64,90.91,35.73,72.79,41;2;1;0,words,10,-1,0,18.47,0,0,false,false,english,none,normal,false,false,false,,1727464181000
66f702da66c51bbe144fb858,,23.42,83.33,39.52,65.46,32;5;0;0,words,10,-1,0,16.4,0,0,false,false,english,none,normal,false,false,false,,1727464154000
66f702c566c51bbe144fb724,,17.87,84.31,32.55,58.86,28;5;0;0,words,10,-1,0,18.8,0,0,false,false,english,none,normal,false,false,false,,1727464133000
66f702a666c51bbe144fb55d,,26.14,92.31,31.74,50.84,42;2;0;0,words,10,-1,0,19.28,1,0,false,false,english,none,normal,false,false,false,,1727464102000
66f7028b66c51bbe144fb3a9,,39.69,100,39.69,61.51,42;0;0;0,words,10,-1,0,12.7,0,0,false,false,english,none,normal,false,false,false,,1727464075000
66f6d47166c51bbe144c9e67,,30.46,78.26,45.7,63.29,30;6;0;1,words,10,-1,0,11.82,0,0,false,false,english,none,normal,false,false,false,,1727452273000
66f6d46066c51bbe144c9d10,,28.09,90.57,40.23,62.56,37;3;0;0,words,10,-1,6,15.81,0,100.46,false,false,english,none,normal,false,false,false,,1727452256000
66f6d10a66c51bbe144c5d59,,20.38,77.78,42.33,68.8,26;7;0;0,words,10,-1,0,15.31,0,0,false,false,english,none,normal,false,false,false,,1727451402000
66f5a45866c51bbe143ed008,,38.97,87.23,49.8,54.08,36;3;1;0,words,10,-1,0,11.08,0,0,false,false,english,none,normal,false,false,false,,1727374424000
66f5a41466c51bbe143ecb51,,25.19,78.72,41.38,51.52,28;6;0;0,words,10,-1,2,13.34,0,10.19,false,false,english,none,normal,false,false,false,,1727374356000
66f5a3f566c51bbe143ec932,,44.49,95.65,49.91,72.16,41;1;0;0,words,10,-1,2,11.06,0,3.46,false,false,english,none,normal,false,false,false,,1727374325000
